job_id,cpu_request,gpu_request,duration,arrive_time
354904__sample_000000,28.0,0.2,333.0,0.8092265477818693
297678__sample_000001,8.0,0.2,1312.0,0.9058212385931314
256887__sample_000002,8.0,1.0,1069.0,2.3054610172468184
180192__sample_000003,4.0,0.5,198.0,2.7724341672459385
62536__sample_000004,2.0,1.0,718.0,3.0084521237992377
381157__sample_000005,46.0,0.2,622.0,3.0186900777288743
131728__sample_000006,8.0,1.0,33.0,3.597979846429818
346481__sample_000007,13.0,1.0,2830.0,3.801768598037956
183130__sample_000008,4.0,0.5,1584.0,4.308910369071266
175049__sample_000009,4.0,0.5,705.0,4.758499343404999
360916__sample_000010,13.0,1.0,320.0,5.205949014412727
381244__sample_000011,112.0,0.8,489.0,5.505425045691805
442562__sample_000012,56.0,0.4,12.0,5.591546408437937
646__sample_000013,4.0,0.1,1119.0,5.6939750361031045
299839__sample_000014,8.0,1.0,2009.0,5.7861869376559625
200534__sample_000015,8.0,1.0,121.0,5.791249349335385
135820__sample_000016,8.0,1.0,4465.0,6.009658299416718
456512__sample_000017,96.0,0.8,380.0,6.309681443660352
384061__sample_000018,184.0,0.8,1236.0,6.790489250079301
458516__sample_000019,84.0,0.8,267.0,6.828243068238679
76829__sample_000020,2.0,1.0,4236.0,7.024659116398851
145186__sample_000021,8.0,1.0,20.0,7.026669210912679
312823__sample_000022,12.0,1.0,1506.0,7.051650165605141
52135__sample_000023,2.0,1.0,164.0,7.065584307122324
110934__sample_000024,8.0,1.0,24.0,7.3887653069804795
102913__sample_000025,4.0,1.0,978.0,7.409898800110968
50947__sample_000026,2.0,0.2,607.0,7.7249931300322405
237832__sample_000027,20.0,1.0,389.0,7.796788580904227
318429__sample_000028,4.0,0.8,103.0,8.322134635037274
235224__sample_000029,8.0,1.0,78.0,8.741496900231049
261946__sample_000030,8.0,1.0,2410.0,9.53300974231748
106699__sample_000031,4.0,1.0,1439.0,10.071038641976312
82883__sample_000032,2.0,1.0,1344.0,10.748036514369055
93820__sample_000033,2.0,1.0,109.0,11.237329034471577
78395__sample_000034,2.0,1.0,566.0,11.532867104901438
58028__sample_000035,2.0,1.0,1811.0,11.579527569507018
46037__sample_000036,2.0,0.2,691.0,11.658790707420396
197620__sample_000037,8.0,1.0,40.0,11.718585747615942
264025__sample_000038,8.0,0.2,626.0,11.94990965352412
302195__sample_000039,8.0,1.0,1852.0,12.125013001422747
305341__sample_000040,8.0,1.0,1854.0,12.62951495495216
407691__sample_000041,112.0,0.8,298.0,13.392182830202852
319289__sample_000042,4.0,0.8,689.0,13.52192243558388
402328__sample_000043,13.0,1.0,3578.0,13.698404844514139
216095__sample_000044,8.0,1.0,9.0,14.58801116436829
396201__sample_000045,112.0,0.8,1296.0,14.66883465710191
389923__sample_000046,112.0,0.8,354.0,15.061859080599358
466441__sample_000047,8.0,1.0,40.0,15.125659542836866
199170__sample_000048,8.0,1.0,737.0,15.411661439215814
310968__sample_000049,4.0,1.0,912.0,15.484790080970537
165642__sample_000050,4.0,0.3,980.0,16.022757419207966
316484__sample_000051,4.0,1.0,4571.0,16.228843711480124
143690__sample_000052,8.0,1.0,19.0,16.280272059988878
116236__sample_000053,8.0,1.0,3965.0,16.34379171345875
99931__sample_000054,4.0,1.0,1784.0,16.514021868933753
88871__sample_000055,2.0,1.0,53.0,17.328959511465143
371922__sample_000056,28.0,0.2,259.0,17.695989853933828
46373__sample_000057,2.0,0.2,160.0,17.8634987559425
46843__sample_000058,2.0,0.2,603.0,17.96651514596445
81019__sample_000059,2.0,1.0,529.0,18.165736007387036
90170__sample_000060,2.0,1.0,156.0,18.510675781455443
321112__sample_000061,20.0,1.0,1844.0,18.893712360686013
404345__sample_000062,14.0,1.0,290.0,18.991828160089465
171513__sample_000063,4.0,0.5,389.0,19.31110678858272
389288__sample_000064,112.0,0.8,995.0,19.5791885711637
162788__sample_000065,16.0,1.0,128.0,20.378420020891355
37723__sample_000066,4.0,1.0,61.0,21.047159568236808
315134__sample_000067,4.0,1.0,1778.0,21.436583697005975
135316__sample_000068,8.0,1.0,14.0,21.75787461160574
166945__sample_000069,4.0,0.3,1247.0,21.837940249578814
113683__sample_000070,8.0,1.0,349.0,22.30558452264501
176848__sample_000071,4.0,0.5,109.0,22.44502264925038
182280__sample_000072,4.0,0.5,204.0,22.524468824479122
440005__sample_000073,14.0,1.0,155.0,22.64566115453189
130397__sample_000074,8.0,1.0,12.0,23.097535048267712
107352__sample_000075,8.0,1.0,1129.0,23.13776310807847
1226__sample_000076,4.0,0.1,790.0,23.290037577638024
160523__sample_000077,8.0,1.0,36.0,23.459532079016828
60615__sample_000078,2.0,1.0,187.0,23.468861431788106
87714__sample_000079,2.0,1.0,30.0,23.52332147579744
244403__sample_000080,8.0,1.0,1802.0,23.961565460688238
280917__sample_000081,8.0,1.0,1370.0,24.405685738583262
304882__sample_000082,8.0,1.0,1991.0,24.492160147055376
231815__sample_000083,4.0,1.0,2719.0,25.011815086110733
159102__sample_000084,8.0,1.0,71.0,25.381179606431438
250777__sample_000085,20.0,1.0,1932.0,25.516461076764703
282849__sample_000086,8.0,1.0,1232.0,25.86144606944221
134432__sample_000087,8.0,1.0,4109.0,26.67464880506474
53725__sample_000088,2.0,1.0,101.0,26.828218811989977
466270__sample_000089,8.0,1.0,929.0,26.896311182688194
317142__sample_000090,4.0,0.8,151.0,27.60734955030234
100664__sample_000091,4.0,1.0,1857.0,27.83877343534585
155628__sample_000092,8.0,1.0,30.0,27.86658040422886
156968__sample_000093,8.0,1.0,94.0,28.079137584603856
